geneID	Coefficient of Variation	Louvain Cluster	Maximum Data Value	Mean Data Value	Minimum Data Value	Node Component Identifier	Node Degree	Node Multiplicity	Standard Deviation	Strongest Data Column	Variance
Tspo	0.13710112115187578	Cluster 7	5.32540876601473	4.28816460018034	2.38643794272748	Component 1	1	1	0.5879121743685098	347_L_rp	0.34564072477070906
Ttll12	0.17249754876367734	Cluster 7	6.0058108404864	4.618949826146125	2.42202793560802	Component 1	9	1	0.7967575228726201	347_L_rp	0.6348225502541138
Samm50	0.06368778967796859	Cluster 6	6.27072340439398	5.4237563015802515	4.62332652014529	Component 1	1	1	0.3454270505995998	208_d11_rp	0.11931984728593849
Parvg	0.05741526033356303	Cluster 7	6.95851284181505	6.23506827873559	5.15030650795189	Component 1	4	1	0.3579880684211446	208_d11_rp	0.1281554571319021
Nup50	0.039472333810173094	Cluster 7	7.47697249910563	6.801571640271483	6.08502943351231	Component 1	2	1	0.2684739062186025	347_L_rp	0.07207823832027496
Gtse1	0.4939577703156974	Cluster 5	5.74149222068664	3.1576186758545353	0.12207882088097	Component 1	8	1	1.559730280632311	210_d11_ra	2.4327585483213476
Celsr1	0.0516699734751322	Cluster 7	7.79481163752286	7.165704158762099	6.03662331920783	Component 1	1	1	0.37025174381388215	245_d12_rp	0.13708635379722062
Gramd4	0.08695141754818578	Cluster 7	8.32136422141536	6.971099885444051	5.25731602112047	Component 1	4	1	0.6061470169093557	198_d13_rp	0.3674142061081107
Brd1	0.031368662106829065	Cluster 1	8.11107951156441	7.5410085984077115	7.063035073242	Component 1	6	1	0.23655135066814414	294_C_ra	0.055956541502923306
Creld2	0.1219220270591838	Cluster 3	6.05927022167835	4.982818181001597	3.79930165626869	Component 1	5	1	0.6075152930950697	005_C_rn_neg	0.3690748313443884
Pim3	0.22034689020728496	Cluster 1	7.12560149099924	5.210334533794126	2.1644762006172	Component 1	7	1	1.1480810114611595	294_C_ra	1.3180900088776792
Hdac10	0.2361430495986194	Cluster 8	5.63370485244478	3.60731179385988	1.2816724613593	Component 1	7	1	0.8518416078551384	010_L_rn_pos	0.7256341248732274
Mapk11	0.2995802889672285	Cluster 8	5.91939212707051	3.5491884317418836	0.557176257239743	Component 1	7	1	1.063266895980378	010_S_rn_pos	1.1305364920877476
Lmf2	0.07353385868175566	Cluster 5	6.24495860753143	5.4681884604072355	4.66915528361698	Component 1	4	1	0.4020969974927927	241_d12_rp	0.16168199539271896
Ncaph2	0.07547089858092734	Cluster 6	7.95409035814729	6.565944496676957	5.82289620304729	Component 1	8	1	0.49553773119670463	210_d11_ra	0.24555764303957747
Chkb	0.09202375095305082	Cluster 2	6.17508374474543	5.0585603193781585	3.78287885939005	Component 1	4	1	0.4655076950114409	298_C_rp	0.21669741411486468
Zcrb1	0.07192515239519655	Cluster 1	6.64926829033376	5.694835660706275	4.78651336464472	Component 1	4	1	0.40960192276189866	296_C_ra	0.16777373513024438
Irak4	0.09675907717416807	Cluster 7	5.55898027920176	4.8357987252524905	3.42651720560749	Component 1	2	1	0.4679074220554493	298_L_rp	0.21893735561457633
Twf1	0.08489781110003788	Cluster 1	6.30410107557925	5.388628854043893	4.45994431797213	Component 1	4	1	0.45748279453883206	293_C_ra	0.20929050729905924
Ano6	0.048509046741224277	Cluster 10	7.16349185930761	6.303814483711357	5.61073974891593	Component 1	2	1	0.3057920314383608	001_L_rn_pos	0.09350876649119945
Slc38a2	0.08321554318850838	Cluster 1	8.62210290546732	7.5588330745943635	5.75098978464243	Component 1	3	1	0.6290124001736328	4216_C_rp	0.3956565995721944
Pced1b	0.07180440410992264	Cluster 8	6.76595282784025	5.463427788186182	4.41020411761384	Component 1	1	1	0.3922981767283015	010_L_rn_pos	0.15389785946434964
Hdac7	0.08890348505385678	Cluster 7	8.62888734959441	7.5131049116232616	5.63651277805295	Component 1	2	1	0.6679412102185567	210_d11_rp	0.4461454603082301
Vdr		Cluster 3	4.62233273700596	2.2558359940231667	-2.84065531477423	Component 1	2	1	1.5772925791927586	4205_C_rp	2.4878518803765446
Ccdc184		Cluster 3	6.54579805180411	2.4215873321486123	-2.96751760967194	Component 1	5	1	2.321194739670254	400_C_ra	5.387945019472858
Ccnt1	0.06592691088522636	Cluster 1	7.45840079183089	6.5997741585338785	5.77622279937895	Component 1	9	1	0.43510272281228274	009_C_rn_neg	0.18931437939866216
Lmbr1l	0.0835664237007015	Cluster 2	6.48390282617203	5.420024431931382	4.05447863436081	Component 1	2	1	0.45293205814693177	297_C_rp	0.20514744929721557
Tuba1b	0.31926746023681324	Cluster 5	5.5073613036293	3.1452021706816207	1.16512631099869	Component 1	4	1	1.004160708964833	245_d12_rp	1.008338729428756
Tuba1c	0.21947257825045066	Cluster 5	5.20126261638433	3.6964329340376123	1.93426987906364	Component 1	5	1	0.8112656663631128	210_d11_ra	0.6581519814195855
Troap		Cluster 5	4.60928871277397	1.3961844003638577	-2.46325465865863	Component 1	4	1	1.9177364209149532	4192_L_rp	3.6777129801036947
Tmbim6	0.04034958738729838	Cluster 3	7.94989727820509	7.487733578204318	6.79586512806989	Component 1	8	1	0.3021269603465635	343_C_rp	0.09128070016825396
Nckap5l	0.23428963337792133	Cluster 8	6.07429890437152	3.755669567554341	1.64421717906582	Component 1	3	1	0.879914446070923	010_L_rn_pos	0.7742494324042992
Racgap1	0.22196372562588765	Cluster 5	7.66219913348417	5.499434880468181	2.62866626171515	Component 1	8	1	1.2206750549056755	347_L_rp	1.490047589668974
Pou6f1	0.35963840706516176	Cluster 10	5.16591921161741	3.138218861546485	0.133026933421555	Component 1	3	1	1.1286240323884233	004_S_rn_neg	1.273792206484705
Dazap2	0.05533405372365119	Cluster 3	7.79879387953789	7.085068022281011	6.15433962101908	Component 1	4	1	0.3920455345806206	347_C_rp	0.15369970118460455
Bin2	0.06575570344058655	Cluster 7	9.20520924801772	8.18909055978377	6.68827276679281	Component 1	4	1	0.5384794102972484	347_L_rp	0.2899600753140724
Cela1		Cluster 3	3.67052637860071	0.9974093023282588	-2.99609449382271	Component 1	1	1	1.278651454969585	349_C_rp	1.6349495432958367
Nr4a1	0.21688349774949223	Cluster 2	9.67140347674796	7.259725259834501	3.43604762344857	Component 1	4	1	1.5745146070532479	007_C_rn_neg	2.4790962478240437
Krt83		Cluster 2	4.53529038469052	0.35907433163147506	-3.56191895755818	Component 1	4	1	1.8271955318704247	007_C_rn_neg	3.338643511687244
Eif4b	0.05118205917361125	Cluster 6	9.49986555960986	8.21620333249305	7.52346162579279	Component 1	8	1	0.42052220514608124	208_d11_rp	0.17683892502092283
Spryd3	0.08277742298021726	Cluster 3	6.01288768979534	5.0561100987452905	3.828555575842	Component 1	1	1	0.41853176427838695	4214_L_rp	0.17516883770997926
Itgb7	0.06506604429089863	Cluster 7	10.0437751817262	8.867018898493912	7.68151162933072	Component 1	6	1	0.5769418443776401	347_L_rp	0.332861891793873
Rarg	0.2420299875994957	Cluster 8	6.7219853332681	4.918430544921208	2.58846726279802	Component 1	8	1	1.1904076837962607	002_L_rn_neg	1.4170704536411782
Espl1		Cluster 5	6.61729567460889	3.3127902892539622	-2.31241709415057	Component 1	14	1	2.1872946907756456	347_L_rp	4.784258064295327
Aaas	0.10846593429312447	Cluster 5	6.0468941782041	4.714729690644575	3.57848152128365	Component 1	4	1	0.5113875608352975	210_d11_ra	0.2615172373770751
Prr13	0.08067392576309729	Cluster 3	8.54342119105235	7.549336383487212	5.89042616544212	Component 1	7	1	0.6090346029620967	346_C_ra	0.3709231476051987
Cbx5	0.12702296559179804	Cluster 5	8.21709779722041	6.263417458368317	4.25074653925153	Component 1	15	1	0.7955978603013859	245_d12_rp	0.6329759553161436
Nckap1l	0.02811803933426862	Cluster 7	8.33559675975669	7.950280831463233	7.28126191104563	Component 1	2	1	0.223546309137565	297_L_rp	0.04997295232902778
Zfp263	0.06045899429946826	Cluster 2	6.85850015665074	6.070674145956585	5.24257481567643	Component 1	1	1	0.3670268535843185	298_C_rp	0.1347087112520048
Trap1	0.06808773460002913	Cluster 6	6.78995987324812	5.784951509481425	5.01403678755473	Component 1	9	1	0.3938842430516092	241_d12_rp	0.15514479692433913
Crebbp	0.03056062918862134	Cluster 2	9.51857315595042	8.908720820155782	8.03469172660341	Component 1	5	1	0.27225611352973145	293_C_ra	0.07412339135431403
Tfap4		Cluster 6	5.29482496629752	2.350287349123474	-1.51303788055717	Component 1	5	1	1.4205894587071322	208_d11_rp	2.018074410189823
Coro7	0.048060127652653405	Cluster 5	7.75098218309328	7.080239466733059	6.21638270879777	Component 1	2	1	0.3402772125825455	4196_L_rp	0.11578858140294687
Dnaja3	0.1183959440347745	Cluster 6	5.89459419432164	4.742162441172065	2.68098008500627	Component 1	2	1	0.5614527989888174	208_d11_rp	0.31522924549237735
Nmral1	0.3342051417627128	Cluster 5	4.4339158526644	2.618452274585913	0.0764831824032088	Component 1	4	1	0.875100213626883	347_L_rp	0.7658003838898161
Cdip1	0.22925429815483445	Cluster 1	6.20771373517163	4.261135248096493	2.67793549066263	Component 1	8	1	0.9768835706451878	4193_C_rp	0.9543015105964916
Gm15835		Cluster 1	3.14726249292515	0.05354189182400258	-3.15130521261554	Component 1	4	1	1.4859420268837904	297_L_rp	2.2080237072595073
Ubald1	0.07740427952541151	Cluster 1	7.00051547900676	5.991874483097022	5.10168680142739	Component 1	4	1	0.4637967273708225	296_C_ra	0.21510740431988506
Carhsp1	0.17999516438279872	Cluster 3	5.84707598008881	4.540001518564967	1.82068468175398	Component 1	4	1	0.8171783196322571	4192_L_rp	0.6677804060769993
Nubp1	0.07947670212052954	Cluster 6	6.59880016403696	5.462958793987245	4.57538666401992	Component 1	1	1	0.4341779487664516	347_L_rp	0.18851049119504346
Socs1	0.15520995931461026	Cluster 6	7.8145599775258	5.641902401400166	2.97279405824443	Component 1	4	1	0.8756794421783217	199_d12_ra	0.7668144854537368
Rmi2		Cluster 6	5.52553868727852	2.240124273213931	-1.77614026989092	Component 1	6	1	1.5050661337595395	210_d11_ra	2.265224066989888
Litaf	0.31803573254173767	Cluster 3	8.6199582561792	5.66374986472895	1.55312469351749	Component 1	29	1	1.8012748371622391	4183_C_ra	3.2445910389938515
Txndc11	0.09518389785719547	Cluster 1	6.64679863355775	5.383156700698579	4.51248735900647	Component 1	6	1	0.5123898375485709	298_C_rp	0.26254334562305087
Zc3h7a	0.056518736531983166	Cluster 2	8.51911892010334	7.690101030519474	6.49332950090711	Component 1	10	1	0.4346347940482624	293_C_ra	0.18890740419737548
Rsl1d1	0.05512096163594359	Cluster 9	7.38082932725278	6.350660470952275	5.64059941009499	Component 1	1	1	0.3500545121822638	245_d12_ra	0.12253816149916269
Gspt1	0.045871955152149924	Cluster 6	7.78687091511008	6.824909467357973	6.07241351972127	Component 1	4	1	0.31307194100412833	245_d12_rp	0.09801404024409241
Rrn3	0.07381723441894693	Cluster 6	5.82623587974041	4.969532027338781	3.95960273093269	Component 1	1	1	0.3668371106145314	210_d11_ra	0.13456946572401793
Nde1	0.07758757967587494	Cluster 5	6.41691538883807	5.511523378135497	4.50559393641497	Component 1	4	1	0.42762575923653523	210_d11_ra	0.18286378996262317
Abcc1	0.09594233436152086	Cluster 1	7.97647157238773	6.547920583376503	5.29012911901813	Component 1	9	1	0.6282227859829932	4192_C_rp	0.3946638688282337
Mcm4	0.07911086814468175	Cluster 5	8.0807921169163	6.921370278331896	5.78466198061758	Component 1	8	1	0.5475556114696338	245_d12_rp	0.2998171476518846
Prkdc	0.06867688290491389	Cluster 8	7.4071037152414	6.350406039732568	5.35045154604022	Component 1	5	1	0.43612609198937147	002_S_rn_pos	0.19020596811392168
Ppm1f	0.11857073724887457	Cluster 6	5.52741231703417	4.512324384736789	3.19686296021482	Component 1	4	1	0.5350296290043154	210_d11_ra	0.2862567039124953
2610318N02Rik		Cluster 5	3.8970352918293	1.2485097425584244	-2.80077639341033	Component 1	4	1	1.3189123457055145	241_d12_rp	1.7395297756544228
Sdf2l1	0.2303140059504206	Cluster 9	5.62275684353671	4.01122613622089	0.843202329111567	Component 1	8	1	0.9238415602060607	347_L_rp	0.8534832283639684
Ydjc		Cluster 6	4.82463947492228	2.3613864003391396	-1.02359597103971	Component 1	1	1	0.9177056636605733	241_d12_rp	0.8421836851146933
Tmem191c	0.21199888186095664	Cluster 2	5.16012014367865	3.8589173657104108	0.919303016364036	Component 1	2	1	0.8180861667244353	293_C_ra	0.6692649761858807
Med15	0.0566338608380165	Cluster 3	8.05301067909642	7.240785141934131	6.1735481275349	Component 1	5	1	0.4100736180862751	296_C_ra	0.16816037225036823
Zdhhc8	0.18157107430130456	Cluster 6	6.3361882632195	4.06640735062724	1.08002445568958	Component 1	2	1	0.7383419512001096	208_d11_rp	0.545148836901985
Ranbp1	0.08123366184590201	Cluster 5	7.46708366170886	6.038891688923654	5.23557310898399	Component 1	4	1	0.4905612853820522	245_d12_rp	0.24065037471569123
Dgcr8	0.12219562595635024	Cluster 5	6.46897069619284	5.124606229071274	3.69093595216379	Component 1	10	1	0.6262044659411758	245_d12_rp	0.3921320331646733
Cdc45		Cluster 5	5.44240143094676	3.381209477958238	-2.28481592297477	Component 1	6	1	1.2895941274543714	245_d12_rp	1.6630530135648016
Ufd1	0.047253782718886035	Cluster 1	6.55074297630242	5.648667792866759	5.00177701353915	Component 1	1	1	0.26692092053529537	298_C_rp	0.07124677781940945
Klhl6	0.10590470732447527	Cluster 8	8.24833155499657	6.7043881512008365	5.21665281120818	Component 1	11	1	0.7100262649426045	010_L_rn_pos	0.5041372969083455
Klhl24	0.08432747011656404	Cluster 1	7.55134791068795	6.379329160370365	5.28081899541354	Component 1	4	1	0.5379526891348575	199_d12_rp	0.2893930957474246
Abcc5	0.14283112365808182	Cluster 8	6.30923926023741	4.560104917813936	3.00726232888861	Component 1	4	1	0.6513249094101093	004_L_rn_pos	0.4242241376180871
Eif2b5	0.059260941760119916	Cluster 6	6.49933189170802	5.605648851860807	4.94589007977278	Component 1	2	1	0.33219603013780635	241_d12_rp	0.11035420243931834
Psmd2	0.052007087956851564	Cluster 5	7.7866338404777	6.948299815750094	5.60124442737685	Component 1	5	1	0.36136083966829063	208_d11_rp	0.13058165644577205
Eif4g1	0.027213980642686115	Cluster 5	9.41004913568914	8.671154604291324	8.27876889639783	Component 1	4	1	0.23597663355092266	245_d12_rp	0.05568497158202644
Senp2	0.04023895444327791	Cluster 1	6.80800405750059	6.202635857371387	5.71869187892748	Component 1	4	1	0.24958758169300926	4192_C_rp	0.06229396093536457
Igf2bp2		Cluster 6	7.07710382457399	0.36644963658431856	-2.52774670327596	Component 1	2	1	2.3978525855493156	210_d11_rp	5.749697022025538
Tra2b	0.0498435323447673	Cluster 2	8.37043725246698	7.63023312678017	6.45050514952102	Component 1	1	1	0.38031777165278235	298_C_rp	0.1446416074349379
Dnajb11	0.0635770976524687	Cluster 3	7.47709676193165	6.708529882302994	5.70016902034285	Component 1	5	1	0.4265088594316818	347_L_rp	0.1819098071737141
Eif4a2	0.05171809505966522	Cluster 2	8.97144126007382	8.101613890896006	7.10325658673122	Component 1	6	1	0.4190000373460639	002_S_rn_pos	0.17556103129600292
Rfc4	0.31123436693329004	Cluster 5	5.20282669584408	3.318621883714997	0.805358192200621	Component 1	5	1	1.0328691810689996	245_d12_rp	1.066818745202146
BC106179		Cluster 8	5.08845910066718	1.3407895671255858	-2.4651747780636	Component 1	4	1	1.5746101228444642	002_L_rn_pos	2.4793970389642586
St6gal1	0.16045677514365214	Cluster 8	7.91601105967501	6.373664555671359	3.93387587603204	Component 1	4	1	1.0226976604504248	199_d12_ra	1.0459105046907724
Rtp4	0.23246453095482908	Cluster 10	6.24223732356005	4.453048391892672	1.61360220824334	Component 1	10	1	1.0351758057404858	297_S_rp	1.0715889487904642
Bcl6	0.4282953455116842	Cluster 1	7.98488220775301	4.23699967321432	0.856324873497375	Component 1	8	1	1.8146872389722202	008_C_rn_neg	3.2930897752886197
Acap2	0.03467594874006351	Cluster 8	7.22373187073653	6.70520620341095	6.0518355943781	Component 1	2	1	0.23250938660103393	001_L_rn_neg	0.054060614857589055
Ppp1r2	0.09558485547012623	Cluster 3	5.68200257513032	4.840586329300319	2.64646585434038	Component 1	2	1	0.4626867446768398	4205_C_rp	0.21407902369965112
0610012G03Rik	0.15645788973437	Cluster 9	4.91310415771804	3.6585345925758737	2.06959885948566	Component 1	1	1	0.5724066018746143	199_d12_rp	0.3276493178696432
Ncbp2	0.12212585800826938	Cluster 5	5.47703318334092	4.211070616643794	2.82388874940645	Component 1	4	1	0.5142806121910354	245_d12_rp	0.2644845480755861
Pcyt1a	0.2698653648546959	Cluster 1	9.46933574774124	6.192040323519968	3.23914241540936	Component 1	20	1	1.6710172211017054	4181_C_ra	2.7922985532184654
Tfrc	0.16382054514387978	Cluster 9	9.37577345479929	6.4330189636199195	4.16247236698869	Component 1	5	1	1.0538606735411318	241_d12_rp	1.110622319236568
Tnk2	0.0558807675966819	Cluster 3	7.88807811607492	6.959175686325267	5.94636171248261	Component 1	3	1	0.3888840791920215	346_C_ra	0.15123082704902643
Muc4		Cluster 2	5.63443656029983	0.7498504022437398	-3.14793187378883	Component 1	4	1	2.4161798762390005	4190_C_ra	5.837925194342311
Muc20		Cluster 3	4.33953933129021	1.3564759550238918	-3.11664777382201	Component 1	4	1	2.1241727642197032	347_L_rp	4.512109932252774
Gm6611	0.2472277062393409	Cluster 2	4.97916241657805	3.3461991842720686	1.01847165690072	Component 1	2	1	0.8272731489475371	296_C_ra	0.684380862969574
Rpl35a	0.10380005345659256	Cluster 6	6.60749722142227	5.273560411552167	4.1109131005369	Component 1	4	1	0.5473958526256852	003_S_rn_pos	0.29964221947180086
Heg1	0.054517459893493235	Cluster 10	8.19633902006799	7.535001770709228	6.36825947889457	Component 1	1	1	0.41078915683204087	294_S_ra	0.16874773137077906
Itgb5		Cluster 9	5.96547613748041	3.6909088971699413	-2.85430424267895	Component 1	6	1	1.5775305168329692	199_d12_ra	2.4886025315392946
Hspbap1	0.3068664122131292	Cluster 8	4.43737561639194	2.8500864212656474	0.771501578964029	Component 1	4	1	0.8745957945911463	002_S_rn_pos	0.7649178039165186
Parp14	0.05866543724904435	Cluster 10	9.13828024935487	8.162940861048606	6.66154736780309	Component 1	6	1	0.478882494851507	297_S_rp	0.22932844387520362
Dtx3l	0.07176804827349718	Cluster 7	8.82510779230647	7.8785484740028835	5.71987849113269	Component 1	6	1	0.5654280472073265	298_S_rp	0.3197088765686907
Parp9	0.08291730412163638	Cluster 7	7.64040203474992	6.5051806530012515	4.91146319481992	Component 1	6	1	0.5393920425710899	298_S_rp	0.2909437755890124
Kpna1	0.128656176920077	Cluster 1	8.60535305024926	6.837434604685898	5.71182665622368	Component 1	15	1	0.8796781961799256	4216_C_rp	0.7738337288343676
Cd86		Cluster 2	5.67989360879523	3.7025549296062934	-0.677670465509307	Component 1	4	1	1.2244485623402501	002_S_rn_neg	1.4992742818171054
Ildr1		Cluster 2	5.19559251075246	3.1846307803383547	-2.74027223768524	Component 1	6	1	1.8744845686953369	4216_L_rp	3.5136923982769432
Golgb1	0.0514668747784602	Cluster 2	8.596919241138	7.792548887130547	6.55019060522866	Component 1	4	1	0.40105813777897725	4205_C_rp	0.1608476298787411
Hcls1	0.054303383165216865	Cluster 3	9.42104588221263	8.124162606967378	6.95765269127721	Component 1	7	1	0.44116951494267664	347_L_rp	0.19463054091475657
Polq		Cluster 5	5.85785511000124	3.620461153204308	-0.0404809745625088	Component 1	8	1	1.4537833904283708	347_L_rp	2.113486146285409
Adprh	0.06717878366067216	Cluster 7	6.28478485166465	5.646571221293931	4.67374301270827	Component 1	5	1	0.3793297864998824	347_L_rp	0.14389108692604638
Cd80		Cluster 3	5.46376922900259	3.6176850815874886	-2.89512166205564	Component 1	4	1	1.332044476726352	4190_C_ra	1.7743424879771805
Timmdc1	0.12959952520100493	Cluster 8	4.57164444500746	3.763107822918804	2.1672706004948	Component 1	1	1	0.4876969871304643	004_S_rn_pos	0.23784835125613224
Tmem39a	0.17602787400356965	Cluster 1	5.26709794225456	3.7484809545627997	2.87688927883264	Component 1	4	1	0.6598371331745609	293_C_ra	0.43538504231602326
Arhgap31	0.12587493922504192	Cluster 2	9.37790236115463	7.479766595774719	5.29650407752645	Component 1	14	1	0.9415151656606414	4192_C_rp	0.886450807168985
Gm15530		Cluster 2	4.55747325790975	1.827182204509636	-2.90314312844967	Component 1	4	1	1.583858042256824	008_C_rn_neg	2.5086062980216193
Zbtb20	0.15809253344302876	Cluster 10	8.13172245177802	5.902346057170082	3.80138230295845	Component 1	11	1	0.93311684143549	002_S_rn_neg	0.8707070397705453
Tigit	0.2791072389056151	Cluster 3	9.28350944050141	7.155619166195079	0.817021648215168	Component 1	10	1	1.9971851081368084	346_C_ra	3.988748356163435
Zdhhc23		Cluster 1	6.33458475075023	2.9113179552761537	-0.237177437238221	Component 1	7	1	1.7124613720419617	4216_C_rp	2.9325239507358383
Gramd1c	0.3089552380899249	Cluster 1	4.85203165982765	2.9590186197833073	0.749956445319519	Component 1	4	1	0.9142043021876727	4214_C_rp	0.8357695061384496
Atp6v1a	0.07242568743249987	Cluster 3	5.98826606431612	5.447097486939246	4.12146992789354	Component 1	4	1	0.39450978000341735	341_S_ra	0.15563796651834474
Sidt1	0.16414177288239026	Cluster 10	7.1321058026822	5.269180643342482	3.20611755804455	Component 1	5	1	0.8648926524358087	001_L_rn_pos	0.7480393002374487
Spice1	0.2346296820843582	Cluster 8	5.61288784624998	3.5675150023173083	1.87336749564618	Component 1	4	1	0.8370449108248884	010_L_rn_pos	0.7006441827378455
Cd200r4		Cluster 3	5.45198150522699	3.2262990277608217	-0.513055103785504	Component 1	5	1	1.4057867586864012	4190_C_ra	1.9762364108980184
Btla	0.13636883695781934	Cluster 8	7.22948332478766	5.832344018357264	3.41849365244932	Component 1	1	1	0.7953499705212747	001_L_rn_pos	0.6325815756081924
Plcxd2	0.18153021439394734	Cluster 1	8.82986670564271	6.57358885291194	5.08901632273454	Component 1	9	1	1.1933049938067668	4216_C_rp	1.4239768082441675
C330027C09Rik	0.286367421393372	Cluster 5	6.55918185938702	4.421436516788469	2.1909831252861	Component 1	4	1	1.2661553741672065	245_d12_rp	1.6031494315324986
Bbx	0.04094555060045524	Cluster 2	7.3650638257183	6.836424126321951	5.96481507200961	Component 1	2	1	0.27992114999048845	010_L_rn_neg	0.07835585021199754
Cblb	0.09492411146658233	Cluster 1	9.68387731489445	8.156482964005704	6.55563748438104	Component 1	12	1	0.7742468980505574	4193_C_rp	0.5994582591409101
Nfkbiz	0.1396481379051323	Cluster 2	10.6505981159784	8.494711616505748	6.3039845358194	Component 1	7	1	1.186270659286124	297_C_rp	1.4072380770831354
Nxpe3	0.1270087387732941	Cluster 8	7.16312453543961	6.111751198168918	4.24388456221626	Component 1	15	1	0.7762458113756033	002_L_rn_neg	0.6025575596781687
Cep97	0.140583889619666	Cluster 8	6.77545077065651	5.1866674673466	3.4723332147856	Component 1	8	1	0.7291618867233669	002_L_rn_pos	0.5316770570499801
Senp7	0.1110892055447137	Cluster 8	6.97785148986776	5.611842384116186	4.06276839152825	Component 1	8	1	0.6234151120936192	002_S_rn_pos	0.38864640198669986
Tomm70a	0.05149415215497235	Cluster 6	7.48893325261192	6.425965361409367	5.66971474029739	Component 1	3	1	0.3308996380629958	245_d12_rp	0.10949457047022164
Cldnd1	0.1327022040237659	Cluster 3	8.61571103019596	6.210361899611314	4.08349118783537	Component 1	2	1	0.824128711863643	007_C_rn_neg	0.6791881337180274
Riox2	0.09471950976567492	Cluster 8	6.64998962367383	5.7413897941502015	4.41395979474576	Component 1	4	1	0.5438216266755563	198_d13_rp	0.2957419616400482
Arl13b	0.12309767131811855	Cluster 2	6.83571529805644	4.9943822186038735	3.7711727433465	Component 1	4	1	0.6147968207827553	005_C_rn_neg	0.37797513084458334
Hspa13	0.167381502656263	Cluster 3	6.32128962008196	4.816590656173432	2.06626942836489	Component 1	5	1	0.8062081817104249	4216_C_rp	0.6499716322568294
Samsn1	0.14902880681133024	Cluster 3	10.4768845358869	7.837884044659925	5.10712090094722	Component 1	13	1	1.1680705071012316	007_C_rn_neg	1.3643887095597282
Nrip1	0.14458484325514492	Cluster 1	11.032714353749	8.51085591818247	6.70050531118458	Component 1	17	1	1.230540768897535	008_C_rn_neg	1.5142305839189367
Usp25	0.04330588285188569	Cluster 3	8.92896294020386	8.233499597668475	7.21966823663385	Component 1	5	1	0.3565589690376789	298_C_rp	0.1271342984012125
D16Ertd472e	0.1536253515793627	Cluster 1	8.99964580216697	6.781455493169923	4.95700048409815	Component 1	16	1	1.0418034843580297	007_C_rn_neg	1.0853545000205314
Ncam2		Cluster 6	4.03033037296764	-1.638187949112807	-3.09019707278171	Component 1	11	1	1.9864294359887213	208_d11_ra	3.9459019041624694
Mir155hg		Cluster 2	5.49426417891314	2.3983270231207947	-0.500952995932596	Component 1	4	1	1.372861065571834	007_C_rn_neg	1.8847475053630316
Ltn1	0.04144701954000837	Cluster 5	6.76716366919078	6.297109534166455	5.48906924575695	Component 1	2	1	0.2609964219081701	208_d11_rp	0.06811913224886752
Usp16	0.07542419339267753	Cluster 1	7.41871272794218	6.539763681147198	5.48989702538688	Component 1	6	1	0.49325640062925497	4181_C_ra	0.2433018767617281
Cct8	0.05252677464086538	Cluster 6	8.12001215367866	6.997791500968262	6.35564444218534	Component 1	8	1	0.367571417155123	245_d12_rp	0.13510874670942544
Sod1	0.0603291193013996	Cluster 9	7.71327265062198	7.0374863498466285	5.80559417160146	Component 1	4	1	0.4245653535818685	245_d12_ra	0.180255739462097
Scaf4	0.05312928572732256	Cluster 8	7.0929815063352	6.565030710020815	5.80292805419431	Component 1	6	1	0.34879539240134316	001_L_rn_pos	0.12165822576040695
Urb1	0.10874934609253466	Cluster 6	5.70591212951753	4.666548411334444	3.43424600101578	Component 1	4	1	0.5074840882417773	208_d11_rp	0.257540099818588
Paxbp1	0.11880281607339399	Cluster 1	9.58475231679943	7.66778629938397	6.13150571383584	Component 1	17	1	0.9109546054158041	297_C_rp	0.8298382931282634
Ifnar1	0.07949681392077185	Cluster 1	8.88017782441326	7.595515830897193	6.64857711869869	Component 1	6	1	0.6038193086411109	008_C_rn_neg	0.36459775748782913
Gart	0.13156942065656807	Cluster 6	7.36967793795276	5.50057984296679	4.00305834740479	Component 1	27	1	0.7237081032143368	245_d12_rp	0.5237534186580931
Son	0.025394443321865103	Cluster 2	10.4113751892389	9.989364470255671	9.14113367783867	Component 1	6	1	0.25367434986136067	293_C_ra	0.06435067577758402
Donson	0.07910751830238491	Cluster 1	6.98176016687696	5.73461483902513	4.96234423027702	Component 1	4	1	0.45365114833530856	010_C_rn_neg	0.20579936438594412
Atp5o	0.06451042758004255	Cluster 6	6.30472746757186	5.478490661117654	4.6760815752227	Component 1	3	1	0.3534197750419698	245_d12_rp	0.12490553739071654
Slc5a3	0.17371647195624498	Cluster 2	8.09810013801101	5.737876810770697	3.75514346989097	Component 1	8	1	0.9967637160866362	005_C_rn_neg	0.9935379057068402
Runx1	0.08106523492696396	Cluster 2	8.4835384447233	7.352704605284759	5.67087747644347	Component 1	12	1	0.5960487261759788	008_C_rn_neg	0.35527408397600696
Dopey2	0.08122780751698402	Cluster 3	7.16178288984688	6.376923989631295	4.59497241119236	Component 1	9	1	0.5179835543802086	298_C_rp	0.26830696260835457
Morc3	0.05217392458375622	Cluster 10	7.7277367994553	6.772616267543825	6.0556553735544	Component 1	4	1	0.35335397037755206	010_L_rn_pos	0.12485902838157996
Chaf1b	0.19865413641164179	Cluster 5	5.43315690374364	3.900366404185279	1.83395048777431	Component 1	4	1	0.7748239197124072	245_d12_rp	0.6003521065584988
